name,sec1_mean,sec1_std,sec2_mean,sec2_std,sec3_mean,sec3_std,sec4_mean,sec4_std,sec5_mean,sec5_std,sec6_mean,sec6_std,sec7_mean,sec7_std,sec8_mean,sec8_std,sec9_mean,sec9_std,sec10_mean,sec10_std,sec11_mean,sec11_std,sec12_mean,sec12_std,sec13_mean,sec13_std,sec14_mean,sec14_std,sec15_mean,sec15_std,sec16_mean,sec16_std,sec17_mean,sec17_std,sec18_mean,sec18_std,sec19_mean,sec19_std,sec20_mean,sec20_std,sec21_mean,sec21_std,sec22_mean,sec22_std,sec23_mean,sec23_std,sec24_mean,sec24_std,sec25_mean,sec25_std
cachua,0.0,0.0,0.0,0.0,2.325,15.110033917897075,0.0,0.0,0.0,0.0,0.0,0.0,12.606666666666667,33.29184518099824,71.19666666666667,45.694881065121024,40.71333333333333,49.346727235845016,0.0,0.0,0.0,0.0,28.52,45.31621784747707,82.66666666666667,38.421637422450154,67.52833333333334,47.203341483651585,0.0,0.0,0.0,0.0,15.396666666666667,36.203316913724294,82.66666666666667,38.421637422450154,54.405,50.091064322890965,0.0,0.0,0.0,0.0,0.25833333333333336,5.089402115070973,35.54666666666667,48.05969713688268,8.008333333333333,27.219438774931092,0.0,0.0
cachua,0.0,0.0,0.24416666666666667,5.614969513620612,7.752291666666666,30.705131475291395,3.9677083333333334,22.305922208722894,0.0,0.0,3.7235416666666667,21.62971595875908,76.79041666666667,63.54133031468354,85.885625,61.111067273934715,86.37395833333333,60.939457224622515,6.348333333333334,27.94590603091782,13.612291666666666,39.69519669407871,97.66666666666667,55.64370784034995,97.66666666666667,55.64370784034995,97.66666666666667,55.64370784034995,20.754166666666666,47.478437905771735,0.0,0.0,56.4025,64.15193289176874,95.89645833333333,56.65562552936172,65.86395833333333,64.67354264044093,0.8545833333333334,10.479787084019831,0.6104166666666667,8.865446491466493,6.348333333333334,27.94590603091782,13.795416666666666,39.92969107059377,0.183125,4.8638554906961415,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.385,42.509568824755995,78.316875,46.46679153152684,12.285,33.91008367727806,0.0,0.0,0.0,0.0,36.05875,50.1786754020487,91.0,36.8057966449127,40.665625,51.49995616528271,0.0,0.0,0.0,0.0,7.28,26.792814957248023,84.63,42.413831470405974,17.801875,39.59887041508939,0.398125,6.4805507598537995,0.0,0.0,0.170625,4.247088662763588,2.331875,15.539508271425719,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598125,8.406418469501444,0.0,0.0,33.658125,53.51575699253796,60.57375,59.36143159440733,18.9225,43.46183951180621,0.2175,5.0774199895222365,0.163125,4.39818317426355,80.203125,55.599904363536226,87.0,52.55473337388365,51.43875,58.8409614846452,0.0,0.0,1.305,12.379902059386414,18.650625,43.207202086103365,48.5025,58.36985518013557,6.63375,27.27145230708295,0.0,0.0
cachua,0.0,0.0,0.0,0.0,3.218125,18.161788086099207,0.45166666666666666,6.8952397025451955,0.0,0.0,0.0,0.0,8.581666666666667,28.87167003405857,80.114375,45.2884923944193,67.52416666666667,50.7825043622856,0.169375,4.228112712472907,0.0,0.0,25.857916666666668,45.4418334686559,90.33333333333333,37.276742823851386,90.276875,37.33341620096365,6.944375,26.18981253959972,0.0,0.0,8.299375,28.43406407127506,87.11520833333333,40.254195665875585,76.21875,47.4155396303522,0.22583333333333333,4.880898070255332,0.0,0.0,0.0,0.0,31.8425,48.50064632301306,20.946041666666666,42.137777549742665,0.28229166666666666,5.455549445130517
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.614583333333332,46.46482760102587,84.02604166666667,53.49465266265652,12.1875,35.92495433191252,0.13541666666666666,3.996508350179636,0.0,0.0,54.098958333333336,58.83429412835338,107.18229166666667,34.181444450875155,39.270833333333336,55.632926245514795,0.2708333333333333,5.6486708736559335,0.06770833333333333,2.826769165483902,6.432291666666667,26.79870175179382,64.1875,58.816854249016075,17.401041666666668,41.85656806979757,0.0,0.0,0.0,0.0,0.06770833333333333,2.826769165483902,0.0,0.0,1.2864583333333333,12.257813152839724,8.057291666666666,29.77431515022521
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81375,48.15389282571901,82.456875,52.30985222913916,8.69375,30.49227980332344,0.0,0.0,0.0,0.0,39.121875,54.71380786862102,107.0,30.40833219146796,38.65375,54.55157829312396,0.0,0.0,0.0,0.0,8.626875,30.384270646740475,92.15375,46.524260097331656,17.3875,41.33274340136804,1.404375,12.666179607891836,0.0,0.0,0.2675,5.555412713441429,3.544375,19.93276484065139,1.47125,12.960452928203036,1.404375,12.666179607891836
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.154166666666665,50.18263709663157,82.26625,61.614611586355885,15.629166666666666,41.984818478098596,0.14208333333333334,4.269101661129137,0.0,0.0,70.544375,63.893196279880804,112.88520833333334,41.867807217557946,54.63104166666667,63.488676114313996,0.0,0.0,0.0,0.0,44.401041666666664,61.0756924418239,107.628125,47.297884032844166,22.59125,48.89434193684889,0.0,0.0,0.0,0.0,0.0,0.0,1.27875,12.750433264697321,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258333333333333,9.202617343572545,54.04666666666667,58.51664568498627,77.05,55.760178443043024,37.910833333333336,54.89639073720806,0.0,0.0,12.06,35.643181676163536,88.99833333333333,50.278888848988,88.71916666666667,50.44605500901157,84.42,52.76763780955142,0.0,0.0,0.0,0.0,40.814166666666665,55.909827394703655,66.55333333333333,58.173996099823,26.8,49.27636350219038,0.0,0.0
cachua,0.0,0.0,0.0,0.0,18.858333333333334,45.963408604623254,3.269791666666667,20.427308212046213,0.0,0.0,0.15208333333333332,4.458955856070891,26.386458333333334,52.51042380603998,117.25625,39.975593628331524,74.44479166666666,64.82032437468922,0.07604166666666666,3.1538747594449412,0.15208333333333332,4.458955856070891,41.51875,60.91282417059235,121.66666666666667,33.48963355361709,90.94583333333334,60.26852052251011,0.07604166666666666,3.1538747594449412,0.3802083333333333,7.044074338756694,6.007291666666666,27.389348388834126,100.22291666666666,55.434975946235625,34.979166666666664,57.91980432148307,0.228125,5.459494846995919,0.228125,5.45949484699592,0.15208333333333332,4.458955856070891,0.6083333333333333,8.902336615867895,1.140625,12.165097599664994,2.129166666666667,16.55724864338544
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.054166666666667,46.05548265558498,52.483333333333334,58.74244395854008,30.15,51.53302339277213,0.0,0.0,10.608333333333333,33.78906278500321,88.32833333333333,51.39341427221542,88.9425,51.03942538616593,89.05416666666666,50.97400464261716,9.491666666666667,32.12663636126398,1.4516666666666667,13.020182943756549,65.1575,58.80611314948472,89.33333333333333,50.809010574459684,62.53333333333333,59.016796102653885,0.8933333333333333,10.238259400677224,0.0,0.0,2.01,15.284138837369936,24.2875,47.766736268558276,0.5583333333333333,8.105600772853848,0.05583333333333333,2.568683055359086
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.255,51.63926130700684,74.8125,66.65291199252538,10.395,35.87351355805561,0.0,0.0,0.0,0.0,78.35625,66.14661872893302,126.0,32.13513134665341,91.58625,62.46955974129187,3.6225,21.748601343917883,0.0,0.0,63.70875,67.01223587353904,126.0,32.13513134665341,65.3625,67.07543832941633,0.39375,7.258411966183329,0.0,0.0,5.74875,27.173696658794267,36.93375,59.935390443411364,0.63,9.173136504671309,3.54375,21.517390314289976
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.42166666666667,53.91075292143077,71.16333333333333,51.69049708494675,29.785,48.484688562472996,0.0,0.0,0.0,0.0,77.94666666666667,48.96791965721594,98.66666666666667,31.47838764754143,53.89666666666667,54.35279958035485,0.0,0.0,0.0,0.0,29.476666666666667,48.32720374925723,98.05,32.32893440866865,42.611666666666665,53.07105721472759,0.37,6.331318977906579,0.06166666666666667,2.588425626171674,1.11,10.928650419882596,17.513333333333332,39.964336045473786,3.9466666666666668,20.333809830482387,0.925,9.985020030024977
cachua,0.0,0.0,0.12541666666666668,4.025711613249955,0.7525,9.83698346801498,0.0,0.0,0.0,0.0,0.0,0.0,30.977916666666665,55.20165995988154,52.54958333333333,63.526326890193495,41.26208333333334,60.28686337552918,4.89125,24.672594582603182,5.581041666666667,26.281831790198034,98.765625,54.95672791714746,97.44875,55.752128869106876,100.33333333333333,53.952654141282885,72.11458333333333,64.24316918806535,0.0,0.0,85.0325,61.38441531651173,100.33333333333333,53.952654141282885,98.89104166666667,54.8787261733992,44.585625,61.47416260803701,1.1914583333333333,12.356788365372177,45.463541666666664,61.75412202806058,53.490208333333335,63.69863541806264,12.228125,37.843441756589414,0.6897916666666667,9.420490740398323
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.9633333333333334,10.834296880226649,0.0,0.0,2.348125,16.818648399451572,64.24229166666667,61.34106362311409,91.87791666666666,53.3128941157114,60.569583333333334,61.400869902847376,1.1439583333333334,11.797647406648377,15.052083333333334,40.27441541880389,96.15270833333334,50.630757007622655,96.33333333333333,50.50632523643834,95.00875,51.3970930446217,10.416041666666667,34.21597508472124,0.0,0.0,39.918125,57.5240290790238,76.88604166666667,59.423509420359856,28.237708333333334,51.67778732764781,0.0,0.0,0.0,0.0,1.1439583333333334,11.797647406648377,1.8664583333333333,15.024711587578997,0.0,0.0,0.0,0.0
cachua,0.060833333333333336,2.7646668224017312,0.0,0.0,0.060833333333333336,2.764666822401732,0.0,0.0,0.6691666666666667,9.14713794795339,0.5475,8.27792206716154,28.835,52.85130343709604,48.05833333333333,61.08676149998095,14.904166666666667,40.637436344322815,0.0,0.0,32.72833333333333,55.16327610426664,96.9075,52.82745681698106,96.96833333333333,52.788191519400335,90.82416666666667,56.28557689117366,0.6691666666666667,9.147137947953388,17.7025,43.7255388045705,90.94583333333334,56.2249498233559,97.33333333333333,52.550504807808984,60.833333333333336,62.82029042346818,0.0,0.0,0.9733333333333334,11.018437074084309,7.543333333333333,29.855258423861542,23.055833333333332,48.648464853876824,1.2166666666666666,12.306965055970903,0.0,0.0
cachua,0.7083333333333334,9.39383293561378,0.425,7.284701435199661,0.0,0.0,0.07083333333333333,2.9781816553431093,0.14166666666666666,4.210593452498379,0.0,0.0,30.6,53.828059597202646,86.9125,57.75232544019332,78.76666666666667,60.5338656364261,3.6125,20.965533471629094,0.0,0.0,57.729166666666664,62.4510106614688,107.66666666666667,43.557497122258475,112.05833333333334,38.50351625356947,25.854166666666668,50.70290901554751,0.0,0.0,0.5666666666666667,8.4068754930447,29.254166666666666,53.003741842492175,30.954166666666666,54.03732490269008,10.554166666666667,34.798311491204416,0.5666666666666667,8.4068754930447,1.4875,13.570320325990835,0.5666666666666667,8.4068754930447,0.14166666666666666,4.210593452498379,0.07083333333333333,2.9781816553431093
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.001875,35.56709323917791,78.3775,50.017646823396234,13.368125,35.996615937951375,0.0,0.0,0.0,0.0,27.041458333333335,47.448385882696414,97.66666666666667,35.122009560324926,37.47958333333333,52.24139881192299,0.12208333333333334,3.6674940117727375,0.06104166666666667,2.5940281895661603,3.174166666666667,18.439780348625508,69.83166666666666,53.157846682205715,10.316041666666667,32.11552572611774,0.0,0.0,0.0,0.0,0.12208333333333334,3.6674940117727375,0.0,0.0,0.0,0.0,0.0,0.0
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.772708333333334,46.6088399716005,35.600833333333334,59.335021973863704,0.0,0.0,0.0,0.0,0.0,0.0,98.20145833333333,59.698290368093986,119.143125,42.76489670552678,41.060625,61.938624456871615,0.5983333333333334,8.950623659214418,0.0,0.0,104.334375,56.09442992275949,119.21791666666667,42.673972500729946,55.495416666666664,66.21182532090766,0.8975,10.949976883537243,0.0,0.0,67.01333333333334,67.24611380758165,86.30958333333334,64.48793485213382,5.310208333333334,26.191367454244617,0.07479166666666667,3.1707041079120826
cachua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.883333333333333,42.53551130787336,42.92,57.163568817910594,32.56,53.06831823225605,1.9116666666666666,14.96453130646671,0.0,0.0,84.42166666666667,54.07146996234603,98.66666666666667,44.85036851081109,98.66666666666667,44.85036851081109,23.495,47.38311909319604,0.185,4.689432268409472,24.913333333333334,48.42890826309794,55.315,59.37782224871505,38.295,55.61176112118731,0.185,4.689432268409472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
