name,red_mean,red_std,green_mean,green_std,blue_mean,blue_std
cachua,23.3937,55.06333535402665,12.5378,29.511068621112315,10.3972,24.472593490678506
cachua,37.529375,64.67938533342269,18.386875,31.688557915032597,17.379375,29.952198577222596
cachua,33.437075,64.27738941839795,12.991475,24.97401754472786,11.0747,21.289326431571293
cachua,40.73895,70.28547398216433,16.59735,28.634822733474362,14.334075,24.73007417890967
cachua,28.78595,60.75165209767961,14.3013,30.18234944980261,12.4678,26.312817469058686
cachua,36.31485,62.243515481353555,17.7765,30.468853732131116,16.7607,28.727776376009338
cachua,31.78915,61.04124255188044,18.3481,35.23185811719274,16.42795,31.544803197951637
cachua,41.1804,70.53651150886327,17.5398,30.04332897599732,15.5062,26.560044457041105
cachua,45.635625,76.8350447768424,27.381375,46.101026866105435,23.730525,39.954223283958044
cachua,23.648,56.78425922735983,14.6322,35.1352603969289,12.2674,29.456834474192913
cachua,23.08875,54.131526151010185,10.312975,24.17874834745122,9.8512,23.096117824431015
cachua,25.179,56.95247105262422,12.5895,28.47623552631211,10.6275,24.03838063909464
cachua,51.22035,75.3271029967136,19.60285,28.82889127034718,18.021975,26.503980684028868
cachua,26.79495,57.689410679062235,13.66365,29.41777895554829,12.59895,27.125484491479597
cachua,60.105375,79.40233479633565,23.3136,30.798481375548374,19.67085,25.98621866061894
cachua,33.3476,68.97184334378777,19.32645,39.97231830151336,16.484325,34.09403619834963
cachua,46.129,73.42439893523134,28.3,45.045643518546825,22.357,35.586058379651995
cachua,35.032425,67.9937068677637,17.830875,34.60757535185577,15.1038,29.31465206274842
cachua,51.6682,76.18386908499726,20.7933,30.659361948840356,16.69765,24.620396716493016
cachua,32.342325,68.400040486789,18.820675,39.803413390617344,14.98345,31.688154349811853
cachua,26.961,58.06183323836753,16.141125,34.760702794022656,12.593625,27.120987894237462
cachua,61.615575,82.09618896404007,26.303725,35.046911078215935,19.817875,26.405206976738032
cachua,57.0405,78.47333215653582,26.2732,36.145292387252866,19.3592,26.633373337975797
cachua,25.452,53.99514511509344,10.7262,22.75509686993224,10.1808,21.598058046037384
cachua,27.449825,62.33399981125369,17.21705,39.09706497037213,13.31885,30.244899316702973
cachua,24.9477,52.87198846941545,11.8365,25.085250003737258,11.4723,24.313396157468414
cachua,33.6276,60.922564934841674,20.08315,36.38430961386377,17.7479,32.153575937833104
cachua,52.022475,78.67340923002114,19.774625,29.905097075739032,14.907025,22.54384241094173
cachua,33.72,65.25459064311107,16.64925,32.2194541300361,14.7525,28.5488834063611
cachua,59.534,81.09551679347015,24.1638,32.91523916911436,20.6618,28.14491465185141
cachua,37.61145,69.49013979621498,18.57915,34.32645459813029,16.993125,31.396147498289903
cachua,29.06805,61.21928102483318,18.02955,37.97145278755475,15.08595,31.772031924280512
cachua,25.012,58.106108594535904,16.101475,37.405807407732496,14.225575,33.047849263142304
cachua,48.87075,76.9394391351893,19.5483,30.775775654075726,16.67355,26.249926293182234
cachua,32.589575,62.12041070629988,16.4027,31.265902077342982,13.38115,25.506393799937698
cachua,58.404,86.32564383773806,22.922,33.88049462448859,16.956,25.062283694827173
cachua,58.31875,82.49063370127242,23.3275,32.99625348050897,19.995,28.282502983293398
cachua,36.9246,68.49969572808334,17.5617,32.579123577990856,15.7605,29.237675005889233
cachua,32.822625,65.86659557855845,18.897875,37.92319139371546,14.123675,28.342595673197877
cachua,31.4556,67.42945075143354,19.838475,42.52652859891546,15.37035,32.94848161717774
cachua,39.0702,67.59046287724327,16.5297,28.595965063449075,14.5261,25.1297874800007
cachua,62.8222,87.25053574139244,26.972575,37.46082784548915,18.095525,25.131947795075
cachua,46.604625,71.07549369233656,30.0675,45.8551572208623,27.361425,41.728193070984695
cachua,55.23245,83.67605611522033,21.8502,33.102615606021224,16.084175,24.36720315443229
cachua,24.3432,53.97063473556709,11.66445,25.860929144125894,10.4811,23.237356622258048
cachua,72.846,84.55841935608778,31.098,36.09803867248191,23.004,26.70265874402772
cachua,47.226,76.14541958647284,31.3914,50.61430831336134,22.224,35.83313862892839
cachua,62.1267,83.368572898365,25.35055,34.018210780367326,22.1371,29.706043216658795
cachua,32.5618,63.65478600042576,14.9328,29.192003770895894,12.8588,25.1375588027159
cachua,25.3,58.377307234917915,15.49625,35.756100681387224,13.124375,30.28322812811367
cachua,45.970425,76.41729876356122,19.929375,33.12888674720862,16.740675,27.828264867655246
cachua,69.9504,86.53416862627155,27.2688,33.73365895600417,22.9216,28.355829267365824
cachua,50.6616,79.68590769665613,20.1495,31.69325874298823,15.5439,24.44908531601949
cachua,45.9492,77.30284742077747,29.501475,49.631941809930986,24.279975,40.847527330297176
cachua,59.24605,76.49040109319273,27.373175,35.340501770905504,22.123525,28.56287129429349
cachua,31.950225,62.18977044055858,15.244225,29.67224341281554,13.573625,26.420490710041232
cachua,66.1628,85.24750258019291,25.5629,32.936535087801815,20.675875,26.63984455631029
cachua,23.7834,53.91406388355454,12.7062,28.803403992583934,11.403,25.849208711293272
cachua,30.20695,58.111333418684346,12.7635,24.55408454310606,12.976225,24.963319285491163
cachua,66.4884,85.33024707241857,26.066475,33.45333549998229,19.6443,25.211209362305492
cachua,27.262,62.81598010060815,16.0085,36.88612784977572,12.68,29.21673493051542
cachua,27.485775,58.26563479143925,13.8339,29.32574996125419,13.1058,27.782289436977653
cachua,64.9816,83.39200717958528,26.0682,33.45377032204292,19.2678,24.726699803249115
cachua,31.25925,64.65783432374997,20.0817,41.53776023222726,14.7771,30.565521680318167
cachua,36.06425,72.29798836715652,22.11675,44.33744037985842,18.331,36.74814878330608
cachua,49.5962,73.32405161718765,18.2062,26.916424011372683,16.3228,24.13196635502379
cachua,49.702775,75.04123188154213,18.600425,28.082914998613926,17.0758,25.781036720039015
cachua,38.766875,72.6727770745991,14.62065,27.40801878242023,12.183875,22.840015652016852
cachua,58.149,84.86348919883037,23.004,33.57236935338344,17.5725,25.64555992272346
cachua,28.86595,63.145629940618214,18.3221,40.08045972278761,14.00085,30.62752110892261
cachua,24.59075,56.62915560413646,14.43715,33.246794580493024,11.89875,27.401204324582157
cachua,30.0157,58.234893779503025,14.9029,28.913828380032967,13.0138,25.24869520509921
cachua,70.029275,87.35640141383101,26.994525,33.673696634381784,19.952475,24.889254034108276
cachua,27.4008,57.24608073361878,12.3024,25.702321962032922,11.5568,24.14460547948547
cachua,46.6929,77.09953105946884,18.7845,31.017052725073672,16.6377,27.472246699350965
cachua,25.98575,57.90105393632745,13.24435,29.5108597481927,12.7414,28.390194188134746
cachua,21.355425,52.210191994182274,12.89925,31.536357580378553,10.749375,26.280297983648797
cachua,63.4545,84.882111953874,25.095,33.56919681791627,21.1515,28.294037317958
cachua,24.682,58.639976773528836,15.652,37.18632673443291,13.846,32.89559672661373
cachua,31.2045,58.79896410439558,15.822,29.813559264200578,13.84425,26.086864356175504
cachua,24.8358,53.94317972051702,11.0187,23.932537481637837,10.3191,22.4130112923275
cachua,28.1894,55.128179070598726,14.0947,27.564089535299363,12.643775,24.726609730195023
cachua,25.2814,56.600561958694364,11.143775,24.948931916003442,10.6448,23.83181556155552
cachua,28.157275,58.33182527209632,13.98415,28.97016825594045,12.8503,26.621235694647982
cachua,29.106,62.891420432361045,16.9344,36.59137188791916,13.7592,29.73048965893431
cachua,21.3601,52.01000795991094,9.669775,23.545071171040764,9.2368,22.490814252934463
cachua,26.0925,56.85997224542059,15.48155,33.736916865616216,12.00255,26.155587232893474
cachua,68.5162,84.20401853569696,26.2911,32.31084432183721,20.31585,24.967470612328754
cachua,51.885675,74.54997689331887,21.53745,30.945273427415376,18.92685,27.194331193789267
cachua,25.35995,57.116593350772426,11.691925,26.33297485652495,11.033225,24.8494269772841
cachua,24.478025,53.862638879833725,14.207525,31.262930258924463,11.6399,25.613003103697153
cachua,23.96745,55.6109808445913,14.88175,34.52969398847172,12.37535,28.71416657988701
cachua,30.7349,64.47758774946531,14.812,31.073536264802556,14.0714,29.519859451562436
cachua,21.936075,52.377587178051414,9.84885,23.51646771259451,9.25195,22.091227245164536
cachua,16.579975,46.85638381266074,9.680925,27.359096588600565,8.568175,24.214372842784403
cachua,26.5044,58.58500815601207,13.4221,29.66804900208303,12.9124,28.541414229852034
cachua,65.6115,82.75920533541874,25.4727,32.130044424339026,20.0694,25.31458045553985
cachua,62.6193,79.67677495675888,22.14585,28.17837163104888,18.3276,23.320031694661132
cachua,60.623775,78.78091919842885,22.687425,29.482429884074598,17.10855,22.232652043728386
cachua,57.3114,85.20974727130692,30.52455,45.38345235102217,16.1967,24.08101553319544
cachua,23.8795,57.63790401940376,13.3315,32.178216354391054,12.599,30.41018248876517
cachua,32.85365,60.96942333397537,14.85165,27.561520137276535,13.276475,24.63832860756539
cachua,60.0204,83.43345841950938,24.894825,34.6059230944556,19.77945,27.495116979156496
cachua,43.2896,76.36464713360495,28.4544,50.19473996984147,21.6448,38.182323566802474
cachua,53.730075,75.20745285870527,29.399475,41.151247790612324,14.8687,20.812125319390137
cachua,40.9968,68.66413321203436,22.338,37.41314950655718,11.5632,19.366806803394304
cachua,47.773125,76.72635077165064,25.423125,40.83098198959186,13.130625,21.088529159459537
cachua,47.92865,71.30116835773099,21.78575,32.40962198078681,17.117375,25.46470298490393
cachua,30.054875,58.776367391447174,12.02195,23.51054695657887,11.19285,21.889129925090675
cachua,51.5548,80.09836076325158,27.242025,42.32470199421817,16.4038,25.485842061034592
cachua,28.9494,62.06234800295586,14.6534,31.41427491507642,13.5812,29.11566943348547
cachua,30.381,63.71403957527729,21.1185,44.289027509643965,18.1545,38.073023648641296
cachua,26.42265,55.261739630394366,13.3974,28.02003699569292,12.094875,25.295866732222777
cachua,21.3837,53.652535581368376,11.5143,28.88982685150605,10.006475,25.10663523999931
cachua,30.72875,61.7956323168353,15.66175,31.495838406645095,12.09325,24.31957142791583
cachua,23.4602,57.42030839311123,11.444,28.00990653322499,10.72875,26.25928737489843
cachua,33.8744,65.62243080410843,21.04,40.75927379137171,18.7256,36.27575367432081
cachua,32.4038,59.86432281050208,15.4088,28.4669507070919,14.2758,26.37379256686455
cachua,52.96835,81.38009706480756,30.650225,47.090730324017855,15.4739,23.773960940280862
cachua,28.344,61.08729543857707,18.24645,39.32494643858399,15.41205,33.216216894726294
cachua,45.254,75.13491521256945,16.7706,27.84411563759927,13.5762,22.540474563770836
cachua,16.4502,46.51903395342598,9.3366,26.40269494653907,8.2251,23.25951697671299
cachua,59.247,82.45466021396243,24.1755,33.64529238615708,20.7705,28.906518810642005
cachua,21.37345,54.0386966450663,10.416175,26.33531418778548,9.7398,24.625228850916287
cachua,52.032,74.95192443159816,22.764,32.79146693882419,19.512,28.106971661849308
cachua,34.8082,66.27600933037535,15.134,28.815656230597977,13.4044,25.522438375672493
cachua,62.6365,82.00532828877645,32.05515,41.96743271249148,17.6856,23.154445634478062
cachua,35.7585,65.2985235495413,17.0718,31.1747789849423,14.7648,26.96197101400415
cachua,32.16825,62.3453762675108,13.24575,25.67162552191622,12.1945,23.634194924938736
cachua,51.417,79.39049131350681,21.5715,33.307504976356306,17.73,27.37603148741614
cam,36.085125,78.07249438012323,27.987975,60.553788324095585,11.9697,25.89721764804088
cam,36.39105,77.39698010838342,28.78695,61.22447680215405,13.3977,28.494410587166037
cam,38.0694,78.75703259798453,31.0616,64.25946938343017,14.7732,30.562430560411915
cam,75.72195,93.42953889534884,55.10655,67.99322464111773,16.25445,20.05555546968221
cam,40.544175,81.15810125039505,31.956,63.96697635499118,15.1791,30.384313768620807
cam,47.75475,86.6556841900028,37.7379,68.47912604283147,17.2383,31.280588439318084
cam,47.563425,87.08242978505696,37.22355,68.15146678830544,16.08425,29.448164661613465
cam,44.21275,84.57576034205958,33.91075,64.86878705847289,11.58975,22.170344944035037
cam,41.615,82.45766656290972,32.074,63.55273813141335,11.571,22.927253629687094
cam,47.0148,85.63651663256744,36.8244,67.07490711614888,14.3592,26.154995227680693
cam,46.76805,85.20502097410399,36.349425,66.22370442046696,14.35455,26.15203614056657
cam,46.928475,85.0314160129912,36.4221,65.99453183097823,16.576725,30.03597282050933
cam,42.332275,81.4377137346351,33.1851,63.84061981207575,17.018,32.738779390808084
cam,39.1636,78.62214468608701,30.6152,61.460965896738074,15.904,31.927774491811984
cam,73.33325,95.23069197710106,54.72075,71.06046558697389,14.51775,18.852776584299196
cam,40.272625,79.95228608744952,31.772875,63.07793424989736,13.963875,27.722149447407123
cam,43.0835,81.9599202522184,33.5575,63.8381288396676,14.9385,28.41826380604558
cam,48.43575,85.1131988703133,37.916875,66.62901931766949,19.08075,33.52944197921433
cam,51.1756,86.08992719615925,40.4705,68.08131997655451,20.1047,33.82104282706256
cam,45.72095,82.33747039530363,35.8226,64.51183247467088,15.55455,28.011716732422883
cam,46.600125,83.15920108433208,36.563175,65.2479885430913,16.011325,28.572648577693577
cam,42.79875,82.54462125685416,33.47625,64.5646047454602,16.52625,31.873665633834772
cam,41.301,75.68624312911825,33.9586,62.23091101727501,18.58545,34.058809408103215
cam,35.0445,72.0071282565136,28.5335,58.62875470065861,13.5965,27.93719183722659
cam,35.95475,73.20440357271892,28.95815,58.95922233694657,13.41015,27.303264035230292
cam,102.575025,94.15436246531212,80.866025,74.22751326630427,35.81985,32.879301178362965
cam,33.317575,70.14570743188334,26.690875,56.19407501449218,12.88525,27.128174144927264
cam,36.731475,74.29390667695688,29.0709,58.79945555181612,12.374775,25.029497971381186
cam,33.2196,71.24116630039123,26.2542,56.303502398696295,10.716,22.98102138722298
cam,33.5439,71.97958024877612,26.585325,57.04764604823213,10.883925,23.355076570081607
cam,33.063525,70.40900787239069,26.559225,56.558055504051545,11.20185,23.854417967695213
cam,33.246275,68.16370569169766,26.9045,55.16138032854145,12.491375,25.61064086682282
cam,41.387025,80.76590949558717,30.7803,60.0671085695824,13.3104,25.97496586792753
cam,42.8145,83.07271868519773,32.32075,62.71175822313946,13.432,26.06202939143458
cam,39.95055,80.46095111728111,30.259575,60.94319564823767,12.459825,25.094257031627276
cam,37.3772,76.99919558125266,28.4143,58.53510276329922,11.8234,24.356888398151348
cam,71.91025,92.15130734253043,54.5004,69.84099082802305,19.6807,25.220357799008323
cam,54.2944,85.20249602353209,41.2984,64.8082815498143,10.9744,17.221781111139464
cam,36.1119,73.57135365337518,28.3459,57.74955716877835,12.61975,25.71041928746982
cam,36.095675,73.80374971025778,27.988625,57.22750645982555,11.96755,24.469692417304714
cam,36.12765,75.52189752301976,27.5613,57.61464347116972,10.987275,22.967999762155504
cam,34.753875,74.62689727895952,26.3773,56.63990152454364,10.871725,23.34482427700785
cam,33.9619,74.18302870866086,25.6447,56.01575637184595,10.223225,22.33060558066832
cam,35.780125,75.95042646347929,27.425375,58.215809116677015,11.805625,25.05978538135103
cam,35.9722,76.10863437981266,27.5726,58.337075083003604,12.782,27.043677190796373
cam,36.0267,77.32703464578219,27.1092,58.18667953544008,11.59275,24.88246164344476
cam,33.8283,74.52281207194211,25.79835,56.83305365082453,10.76355,23.711803841072488
cam,34.4208,73.64782500087834,27.070525,57.92094570381577,12.1907,26.08360468781108
cam,50.6331,83.39851308260836,37.974825,62.54888481195628,9.6957,15.96992803709522
cam,33.911325,72.5207726223623,26.375475,56.40504537294847,12.021475,25.708422040731612
cam,33.6042,73.87273476973762,25.7175,56.535256201329794,13.20165,29.02143151668263
cam,30.92265,71.87819152550723,23.42625,54.45317539811153,10.93225,25.411481852452056
cam,33.0015,73.34299556024422,25.424625,56.50404249794324,12.123,26.942324899681545
cam,32.6585,73.03758195442946,25.160375,56.26874936285127,12.6635,28.320695043554284
cam,27.804825,67.36180877707618,20.9628,50.785866303135954,9.753525,23.629535016042425
cam,31.128225,70.54448655528917,24.44625,55.401429231902505,12.549075,28.439400339043278
cam,28.8605,69.66053430565975,21.682,52.33380242252611,9.376,22.630833480011294
cam,29.10675,69.90584277753543,22.01475,52.872947075394805,10.19475,24.484787571827123
cam,33.4853,76.00464777834314,25.19525,57.18796313419023,10.0781,22.875185253676086
cam,76.7585,95.67026015303816,57.568875,71.75269511477862,16.056625,20.012656460584513
cam,31.34,72.70353774060791,23.8184,55.254688682862025,10.3422,23.992167454400615
cam,32.6758,73.7209352515281,24.7942,55.93900112050625,10.8372,24.450159430155054
cam,31.4226,72.34842782839168,24.1224,55.54020722179563,10.9503,25.212330909894074
cam,31.209725,71.9323911073751,23.605325,54.40571713197406,10.1392,23.368898633868046
cam,31.37805,72.3067899868159,23.929725,55.14305701014747,10.7763,24.832634944967076
cam,34.73,75.76164662941271,26.3948,57.57885143835365,11.1136,24.243726921412062
cam,33.595,74.7688168623792,25.364225,56.450456731096295,10.41445,23.178333227337554
cam,37.23935,76.1605236430101,28.74955,58.79750270885236,14.2783,29.2014442983562
cam,35.412,75.17533010236801,27.24,57.82717700182155,11.9856,25.443957880801488
cam,32.92665,72.82585955399017,25.289025,55.933263265693476,11.371575,25.15119891813062
cam,87.06735,95.12696996108674,65.18655,71.2207157300283,19.1457,20.917972452176148
cam,35.2365,75.03003776988254,26.7436,56.945874820218535,11.3841,24.240473741038972
cam,33.553925,72.68379318730123,25.472875,55.17879587517632,10.89185,23.59369202938574
cam,32.942725,72.15841839019461,24.8364,54.40215836747657,10.3485,22.667565986448565
cam,30.8924,69.4444988623289,23.7888,53.47597773355809,11.7292,26.366627910296
cam,36.9862,78.1231938003049,28.1974,59.559266560628494,13.1832,27.845890859514626
cam,33.875,75.0165606716277,25.914375,57.38766891379519,11.686875,25.880713431711555
cam,33.165125,75.05061531216367,25.15975,56.93494954715863,10.619375,24.030985198476046
cam,33.57745,75.20106217000861,25.2662,56.58693787050153,10.472175,23.453796617378924
cam,31.34625,71.62353915395065,23.63025,53.99312951605509,9.80575,22.405312248158918
cam,30.3237,71.3061415188762,22.81935,53.65967215309371,10.4142,24.488977895371622
cam,83.9904,95.2458372205316,63.43025,71.93044998425563,18.81035,21.33109896084822
cam,31.47665,73.26325002876612,23.841225,55.49147155644167,9.816975,22.849429464417156
cam,31.815,73.14920214875893,24.020325,55.22764762231301,10.49895,24.13923670909045
cam,30.8256,70.48615172244828,23.27975,53.23172916539065,9.9541,22.76115316037393
cam,29.147625,69.52843182367467,21.972825,52.41374091323166,9.715875,23.17614394122489
cam,30.17025,71.1580319776868,22.85625,53.90759998309607,10.3615,24.43811199233689
cam,31.61115,72.74169399785448,24.30405,55.92703106367708,11.27835,25.9530667027521
cam,31.954425,73.06055911310406,24.567975,56.17218866484887,11.5614,26.433971136399464
cam,31.6996,71.72766383927473,24.1832,54.720073444395155,11.1112,25.14165536634372
cam,30.276875,70.19079508905976,22.746875,52.73401703582209,9.569375,22.184655442656194
cam,30.72465,71.69014285365529,23.431425,54.672785711625984,10.24155,23.896714284551756
cam,95.495,99.89847333668318,71.62125,74.92385500251238,21.96385,22.97664886743713
cam,66.3688,88.35746480382969,49.0552,65.30769137674368,14.7887,19.688348135635962
cam,91.71335,98.26592177239016,67.9703,72.82652070441097,19.08755,20.45128321151267
cam,84.6903,97.52713563880567,63.1953,72.77405552743369,19.7754,22.77283370246224
cam,76.4069,94.78884023127405,56.32055,69.87012450037211,17.3294,21.49849984626834
cam,96.2046,96.99673880517838,69.426,69.99764656043801,21.8196,21.999260347566235
cam,68.02,91.08830660408613,50.478,67.59711174303233,14.678,19.65589774088174
cam,75.93205,93.47376815341028,55.25945,68.02541242578026,19.47995,23.980181358728295
cam,88.21575,94.29081716655922,63.94475,68.3483701154424,20.537,21.951301350945005
cam,82.946525,94.67132757822918,62.101325,70.87958033343858,20.410925,23.296085843857437
cam,71.270375,90.81901657890474,53.3575,67.99284663661318,18.675125,23.797496322814613
cam,73.405875,89.69310252457753,54.553,66.65716908930351,18.45175,22.54580719197031
cam,75.4832,93.37867913908399,56.9088,70.40067956035651,19.76,24.444680402901568
cam,79.52175,93.30542335222269,58.905,69.11512840905384,18.93375,22.215576988624445
cam,68.989725,90.99162527081477,50.738475,66.91976673356217,17.886225,23.59042136650753
cam,68.1318,89.61346231878332,49.0842,64.56023629417724,16.4835,21.68067636744758
cam,73.6115,90.5509501206365,54.1144,66.567184953549,16.7118,20.55751300036072
cam,81.3008,96.56674748255737,63.0496,74.88849804769755,18.666,22.170936922015724
cam,73.36305,90.9031913339543,54.43065,67.44430324777254,17.3547,21.503980745666606
cam,69.43975,89.57943329770232,51.42295,66.33720195559577,15.7647,20.336952424343234
cam,72.06315,85.28673614388993,53.3184,63.10232500819601,19.1613,22.67739804982044
cam,57.8289,81.96369272299779,43.53785,61.70829739490063,15.2881,21.66856244401091
cam,50.18125,79.14266168405949,38.13775,60.14842287988522,14.05075,22.159945271536664
cam,50.81875,78.79783244758387,39.06875,60.57868043658182,14.1,21.86298241320246
cam,70.3156,89.40797949087096,53.501,68.0278104821844,14.90385,18.950604348608515
cam,75.916575,92.6547695225096,57.439525,70.10387323660778,17.6737,21.57042253434086
cam,73.4528,90.11105022226741,54.2912,66.603819729502,18.7624,23.017496524166134
cam,68.705,88.22660015550865,51.7175,66.41233088628948,20.0075,25.69236158374703
cam,83.55015,98.21329993935393,61.71795,72.54952307077905,16.794,19.74136682198069
cam,76.9341,86.4157257516825,57.92165,65.06011536477244,20.3389,22.84553669297354
cam,75.0225,86.60578499009173,57.4458,66.3152867924131,18.0054,20.785388397622018
cam,66.3195,86.44602026553912,50.7585,66.16259651608301,14.82,19.317546428053436
cam,74.7162,91.18499140516491,56.6397,69.1241063877863,16.068,19.60967557100321
cam,74.4093,91.12291629173201,55.2069,67.60732499063988,16.8021,20.57614238845562
cam,98.71785,98.99959793543356,73.290525,73.49970149751886,17.450125,17.49992892798068
cam,83.45025,96.48240526094641,62.90865,72.73289011979038,19.25775,22.26517044483379
cam,65.2176,90.93098399467588,49.252875,68.67183687097918,16.3044,22.73274599866897
cam,76.650125,91.13194534566007,58.0055,68.96471539671573,16.573,19.704204399061638
cam,54.604,81.41687284586654,40.953,61.06265463439991,12.41,18.50383473769694
cam,80.415,98.06338651606929,59.909175,73.05722295447161,18.897525,23.044895831276282
cam,57.7984,82.65508670033563,43.6772,62.46094619968545,13.4644,19.254878151782734
cam,70.29855,91.34845273948267,53.18885,69.1154959880742,13.76215,17.883030430480737
cam,61.212375,88.44311178299516,46.314125,66.91727505274237,13.278875,19.186071868268787
cam,76.2615,92.72328250094472,56.8935,69.17451234197463,15.7365,19.133375754163197
cam,59.29375,84.24863477195046,45.05,64.01013591611878,14.90625,21.17982438400989
cam,74.225025,92.29937913523241,55.374225,68.85826697390354,17.2799,21.487686147884794
cam,57.96065,86.48239474932167,41.84325,62.433814391221524,12.70795,18.961380666963574
cam,58.253475,85.24622323261234,44.5655,65.21568990473075,15.91625,23.291317823118124
cam,65.680375,87.03008798604868,50.07675,66.35443172416971,15.24075,20.19482704648643
cam,66.759,89.59446924336345,50.337,67.55518803911362,13.923,18.685477542733555
cam,83.65605,97.37508484410937,62.42355,72.66059630499531,17.41065,20.265880602073526
cam,73.402875,92.11493536193994,54.3725,68.23328545328884,15.146625,19.00784380484475
cam,59.0962,85.91472484714129,43.03745,62.568332225635515,14.452875,21.01175335935521
cam,65.1663,87.62868391291747,48.7857,65.60180161786717,17.805,23.9422633641851
cam,84.2536,91.67329647743666,60.9007,66.26385017119063,20.1476,21.921875244604415
cam,74.20005,91.07997518663198,55.05165,67.57546546104956,20.345175,24.973541583431356
cam,81.39175,92.71267595068919,59.194,67.42740069141031,18.2805,20.823167860582597
cam,73.4421,90.92023178363547,53.6996,66.47930926115282,16.5837,20.530374918885432
cam,80.41935,92.5804871210856,58.05675,66.83618054196022,18.49215,21.2885612096614
cam,84.4662,90.76513349056454,61.2612,65.82965725689296,21.3486,22.94063813497785
cam,88.188825,89.49039512774192,64.540425,65.49297073594519,23.6484,23.99742439179672
cam,82.44915,92.39956474073618,62.94505,70.54160318916419,18.61755,20.864417844682368
cam,74.9022,91.22208962285396,55.9753,68.17134654611128,20.5377,25.012508444976085
