name,red_mean,red_std,green_mean,green_std,blue_mean,blue_std
cachua,34.11315,66.05015743416136,14.74025,28.54019148389688,13.4768,26.093889356705724
cachua,28.518525,63.74450177720722,16.0104,35.78638696264265,12.508125,27.958114814564574
cachua,62.03535,83.34126379157865,25.6698,34.48604018961876,19.608875,26.34350292262544
cachua,33.398625,63.72847654784613,16.160625,30.836359619925556,15.298725,29.191753773529523
cachua,44.17875,74.5561905440286,25.9875,43.85658267295801,17.6715,29.82247621761144
cachua,52.784375,80.31858677080527,20.812125,31.66847135534607,15.6845,23.866094354753564
cachua,46.121,75.5871904425611,17.3632,28.456354048964176,14.3789,23.565418196798458
cachua,34.103675,66.30111896864467,15.48265,30.099894501102494,13.80885,26.845851852334654
cachua,45.7437,73.54917205727065,16.7355,26.908233679489257,13.667325,21.97505750491623
cachua,31.30375,62.97672376312934,18.425625,37.06857791120905,15.0575,30.292601303783734
cachua,60.843125,83.3406324384113,25.380275,34.76494953145157,19.817475,27.145234565653965
cachua,40.3052,76.1028754578958,20.1526,38.0514377289479,11.17155,21.09373178452547
cachua,26.76125,59.26308293058589,13.380625,29.631541465292944,11.348125,25.130547824995283
cachua,23.80125,54.80591207559181,11.583275,26.67221054345468,11.10725,25.576092301942843
cachua,28.6638,53.6285070607042,11.11,20.786243046784573,10.8878,20.37051818584888
cachua,46.02305,73.3732650132015,16.09395,25.65813561811341,13.83515,22.056993776974686
cachua,60.4808,82.49394663464707,23.7728,32.42536630726013,19.228,26.226399219107453
cachua,17.9018,48.9959095921282,12.01305,32.87883406840182,10.481975,28.68839443223296
cachua,28.242375,60.7692840122325,17.40725,37.45528196980367,14.9205,32.10452740268886
cachua,61.065,84.14018525651105,25.53,35.177252593117615,19.665,27.095991862266274
cachua,23.280425,54.528579541552105,12.796525,29.972662926813413,12.179825,28.52819724359349
cachua,54.02835,84.4405737562074,26.433225,41.3123237194348,14.233275,22.24509738738797
cachua,48.99185,73.0787994809541,21.0851,31.45163521965114,16.1239,24.051250462086166
cachua,32.0784,64.8055202389426,18.3024,36.974928725286276,14.1696,28.62575127118937
cachua,31.09645,61.82122691598332,13.125125,26.093374997005945,11.913575,23.684755766513085
cachua,63.79845,92.18488177351804,30.4419,43.986694856399474,18.1356,26.204839488918836
cachua,53.9821,86.62839130210142,25.4527,40.84551092482503,16.2226,26.03340256747089
cachua,57.86805,76.5003839153602,25.84045,34.16054879239354,21.837,28.86806940202271
cachua,23.412625,55.92522789948536,13.123,31.346624555125555,12.22825,29.209354699094263
cachua,28.80165,60.76449627272081,13.2084,27.866520583668144,12.29115,25.93134554313563
cachua,27.5054,57.80793691907713,15.8756,33.365654866044515,14.3988,30.261873018040372
cachua,64.49625,84.4220201484038,36.855,48.24115437051646,27.2727,35.698454234182186
cachua,49.594825,76.30654695515565,20.1943,31.070929299105295,17.521525,26.958600421282537
cachua,21.4974,54.95853521738002,12.4738,31.889520434776063,11.0141,28.15776804347248
cachua,48.1821,72.74102721016524,18.9069,28.543947386267373,15.55245,23.47969865644574
cachua,43.959525,71.11346311897891,16.5885,26.835269101501478,13.547275,21.91546976622621
cachua,21.6065,54.28615069932662,14.222,35.732656156518786,12.44425,31.266074136953943
cachua,58.572,84.33433948279905,22.1272,31.859639360168526,17.897,25.768825953077492
cachua,23.374575,55.04488367295707,12.374775,29.141409003330214,10.3887,24.464392743536475
cachua,37.6225,64.7325265515722,18.4325,31.714593545401144,17.4225,29.976807597707932
cachua,33.437075,64.27738941839795,12.991475,24.97401754472786,11.0747,21.289326431571293
cachua,40.6863,70.25528871416016,16.5759,28.62252503169488,14.31555,24.71945343646376
cachua,28.78595,60.75165209767961,14.3013,30.18234944980261,12.4678,26.312817469058686
cachua,36.354175,62.265728816656235,17.79575,30.479727392768787,16.77885,28.738028684610565
cachua,31.770525,61.02820631662359,18.33735,35.22433384717871,16.418325,31.538066351543733
cachua,41.1804,70.53651150886327,17.5398,30.04332897599732,15.5062,26.560044457041105
cachua,45.635625,76.8350447768424,27.381375,46.101026866105435,23.730525,39.954223283958044
cachua,23.648,56.78425922735983,14.6322,35.1352603969289,12.2674,29.456834474192913
cachua,23.0925,54.13512209046914,10.31465,24.180354533742882,9.8528,23.097652091933497
cachua,25.179,56.95247105262422,12.5895,28.47623552631211,10.6275,24.03838063909464
cachua,51.2244,75.32870398885142,19.6044,28.829503995733262,18.0234,26.504543996077352
cachua,26.798725,57.69259756133689,13.665575,29.41940405445656,12.600725,27.1269829593041
cachua,60.105375,79.40233479633565,23.3136,30.798481375548374,19.67085,25.98621866061894
cachua,33.33,68.95789367432855,19.31625,39.96423383398586,16.475625,34.08714062310558
cachua,46.129,73.42439893523134,28.3,45.045643518546825,22.357,35.586058379651995
cachua,35.01155,67.97882182413505,17.6106,34.19294031872661,15.0948,29.308234558908527
cachua,51.6641,76.18223658563721,20.79165,30.65870496739058,16.696325,24.61986914048032
cachua,32.34675,68.40367325251987,18.82325,39.80552737293528,14.9855,31.689837326026144
cachua,26.9724,58.07145975640702,16.14795,34.766466038375256,12.59895,27.125484491479593
cachua,61.615575,82.09618896404007,26.303725,35.046911078215935,19.817875,26.405206976738032
cachua,57.0405,78.47333215653582,26.2732,36.145292387252866,19.3592,26.633373337975797
cachua,25.452,53.99514511509344,10.7262,22.75509686993224,10.1808,21.598058046037384
cachua,27.42025,62.30691887693934,17.1985,39.08007929559509,13.3045,30.231759455082987
cachua,24.944275,52.86916700426038,11.834875,25.083911352386316,11.470725,24.312098695389814
cachua,33.4584,60.81566467153015,19.9821,36.32046640105272,17.42625,31.674825349755288
cachua,51.996825,78.66248956726055,19.764875,29.900946326736467,14.5956,22.0806988258977
cachua,33.708,65.2460783189304,16.643325,32.215251169971886,14.74725,28.54515926453205
cachua,59.5085,81.08750475720659,24.15345,32.91198722498385,20.65295,28.14213400397169
cachua,37.61145,69.49013979621498,18.57915,34.32645459813029,16.993125,31.396147498289903
cachua,29.06805,61.21928102483318,18.02955,37.97145278755475,15.08595,31.772031924280512
cachua,25.008,58.10232298282057,16.0989,37.40337042019075,14.2233,33.045696196479206
cachua,48.8155,76.9134706000841,19.5262,30.765388240033637,16.6547,26.24106644002869
cachua,32.604675,62.13083850347084,16.4103,31.271150505058174,13.38735,25.510675412021143
cachua,58.404,86.32564383773806,22.922,33.88049462448859,16.956,25.062283694827173
cachua,58.3275,82.49372851162687,23.331,32.997491404650745,19.998,28.28356406112921
cachua,36.8672,68.46188986699096,17.5344,32.56114274161766,15.736,29.221538357861995
cachua,32.835,65.87592712820063,18.905,37.928564104115516,14.129,28.34661106728633
cachua,31.4952,67.46263837829054,19.86345,42.54745943176279,15.3897,32.96469829848288
cachua,39.0702,67.59046287724327,16.5297,28.595965063449075,14.5261,25.1297874800007
cachua,62.9372,87.28890912458466,27.02195,37.47730337414233,18.12865,25.143000997842325
cachua,50.2476,72.89584552112692,33.4984,48.59723034741795,30.5995,44.39170079812216
cachua,55.23245,83.67605611522033,21.8502,33.102615606021224,16.084175,24.36720315443229
cachua,24.3432,53.97063473556709,11.66445,25.860929144125894,10.4811,23.237356622258048
cachua,72.722025,84.53977380440152,31.045075,36.09007887556323,22.96485,26.69677067507417
cachua,47.3705,76.21693204104977,31.48745,50.66184306258015,22.292,35.8667915487293
cachua,62.6313,83.51746200831296,25.9164,34.558949796543295,22.3169,29.759095658134502
cachua,32.56965,63.660450429426746,14.9364,29.194601470819908,12.8619,25.13979571098381
cachua,25.3,58.377307234917915,15.49625,35.756100681387224,13.124375,30.28322812811367
cachua,45.970425,76.41729876356122,19.929375,33.12888674720862,16.740675,27.828264867655246
cachua,69.9681,86.53796093270283,27.2757,33.735137312748556,22.9274,28.35707194404951
cachua,50.754,79.72913823690808,20.18625,31.710452707861176,15.57225,24.462349231778624
cachua,45.9492,77.30284742077747,29.501475,49.631941809930986,24.279975,40.847527330297176
cachua,59.1947,76.477121362601,27.34945,35.33436619917641,22.10435,28.557912407553534
cachua,32.011425,62.23356565768489,15.273425,29.69313917000651,13.599625,26.439096521238675
cachua,66.1144,85.2350896793099,25.5442,32.93173919427882,20.66075,26.63596552478434
cachua,23.7834,53.91406388355454,12.7062,28.803403992583934,11.403,25.849208711293272
cachua,30.2034,58.10884122437824,12.762,24.55303150325841,12.9747,24.962248694979387
cachua,66.4576,85.32247653602185,26.0544,33.45028909650857,19.6352,25.208913522006462
cachua,27.2663,62.82000067104425,16.011025,36.888488766136454,12.682,29.218604963276395
cachua,27.493325,58.271855603235906,13.8377,29.32888096586708,13.1094,27.785255651874074
cachua,64.9945,83.39525747756882,26.073375,33.45507422065262,19.271625,24.727663554395413
cachua,31.24275,64.64475479447269,20.0711,41.52935762554003,14.7693,30.559338630114365
cachua,36.06425,72.29798836715652,22.11675,44.33744037985842,18.331,36.74814878330608
cachua,49.5093,73.28914389942074,18.1743,26.903609785863306,16.2942,24.12047773904986
cachua,49.6987,75.03950505107292,18.5989,28.08226876144447,17.0744,25.78044345312935
cachua,38.740625,72.65516739784842,14.61075,27.401377418617116,12.175625,22.83448118218093
cachua,58.1763,84.8740520907892,23.0148,33.57654807987265,17.58075,25.648752005458274
cachua,28.861775,63.14201745944911,18.31945,40.07816677066828,13.998825,30.625768947397468
cachua,24.59075,56.62915560413646,14.43715,33.246794580493024,11.89875,27.401204324582157
cachua,30.012125,58.23234692148664,14.901125,28.91256385612274,13.01225,25.247590972952253
cachua,70.091925,87.37034179167651,27.018675,33.6790702995848,19.970325,24.893225873606156
cachua,27.4008,57.24608073361878,12.3024,25.702321962032922,11.5568,24.14460547948547
cachua,46.6929,77.09953105946884,18.7845,31.017052725073672,16.6377,27.472246699350965
cachua,26.01675,57.92861960583473,13.26015,29.524909347489963,12.7566,28.40371025834477
cachua,21.355425,52.210191994182274,12.89925,31.536357580378553,10.749375,26.280297983648797
cachua,63.503175,84.89645893627939,25.11425,33.57487076576022,21.167725,28.298819645426466
cachua,24.6779,58.6359689234347,15.6494,37.18378517095859,13.8437,32.89334842046337
cachua,31.2045,58.79896410439558,15.822,29.813559264200578,13.84425,26.086864356175504
cachua,24.83935,53.94621758360359,11.020275,23.93388526596497,10.320575,22.41427350304656
cachua,28.118,55.07654742265532,14.059,27.53827371132766,12.61175,24.70345141751452
cachua,25.2928,56.61077519483371,11.1488,24.953433802985913,10.6496,23.83611587150893
cachua,27.9387,57.91680794303153,13.96935,28.958403971515764,12.8367,26.610425271122594
cachua,29.101875,62.887918128082234,16.932,36.58933418361149,13.75725,29.728834024184334
cachua,21.3601,52.01000795991094,9.669775,23.545071171040764,9.2368,22.490814252934463
cachua,26.1525,56.911525579182985,15.51715,33.767505176981906,12.03015,26.179301766424178
cachua,68.5248,84.2058037486728,26.2944,32.311529345420965,20.3184,24.96799994873438
cachua,51.861825,74.54113819005835,21.52755,30.941604531722334,18.91815,27.191107012725684
cachua,25.35995,57.116593350772426,11.691925,26.33297485652495,11.033225,24.8494269772841
cachua,24.470875,53.85639610793109,14.203375,31.259306831876092,11.6365,25.610034512862338
cachua,24.021,55.66151775688477,14.915,34.56107311701996,12.403,28.740260802574493
cachua,30.73905,64.48095149032386,14.814,31.075157344734397,14.0733,29.521399477497674
cachua,21.93975,52.381204834725786,9.8505,23.51809196661158,9.2535,22.092753059544208
cachua,16.579975,46.85638381266074,9.680925,27.359096588600565,8.568175,24.214372842784403
cachua,26.4927,58.57472190894294,13.416175,29.662839941067254,12.9067,28.536402981279895
cachua,65.69225,82.77808157922907,25.50405,32.13737284840657,20.0941,25.320354365411237
cachua,62.5947,79.6707871927346,22.13715,28.17625400718662,18.3204,23.318279178361337
cachua,60.623775,78.78091919842885,22.687425,29.482429884074598,17.10855,22.232652043728386
cachua,57.2792,85.19663166675078,30.5074,45.376466865986814,16.1876,24.077308949299127
cachua,23.90395,57.66233627245344,13.34515,32.19185644658443,12.6119,30.423073125343528
cachua,32.45825,60.43929398113037,14.7741,27.510299329342093,13.20715,24.592540309563386
cachua,60.1524,83.47760881961102,24.949575,34.62423547631594,19.82295,27.50966654282636
cachua,43.2896,76.36464713360495,28.4544,50.19473996984147,21.6448,38.182323566802474
cachua,53.7261,75.20609070274826,29.3973,41.15050245999434,14.8676,20.811748370571852
cachua,40.989,68.65992920911002,22.33375,37.41085886393816,11.561,19.365621058979748
cachua,47.756025,76.71794021739228,25.414025,40.82650619755963,13.125925,21.086217486651677
cachua,47.9941,71.3278190132714,21.8155,32.42173591512336,17.14075,25.474221076168355
cachua,30.0875,58.79991363726651,12.2425,23.92548210068086,11.205,21.8978988718096
cachua,51.7,80.16426884840902,27.31875,42.359528425579775,16.45,25.506812815402867
cachua,28.94535,62.058951114061706,14.65135,31.412555502179373,13.5793,29.114075831288197
cachua,30.381,63.71403957527729,21.1185,44.289027509643965,18.1545,38.073023648641296
cachua,26.2842,55.1497709003401,13.3272,27.963264118482307,12.0315,25.244613440296526
cachua,21.4188,53.68955025477491,11.5332,28.909757829494183,10.0229,25.123956208965183
cachua,30.732625,61.79856499636035,15.663725,31.49733312717721,12.094775,24.320725579212784
cachua,23.4561,57.41612815916796,11.442,28.00786739471608,10.726875,26.25737568254632
cachua,33.886475,65.63100857882937,21.0475,40.76460160175737,18.732275,36.28049542556406
cachua,32.4038,59.86432281050208,15.4088,28.4669507070919,14.2758,26.37379256686455
cachua,52.99505,81.39191345273498,30.665675,47.09756789680732,15.4817,23.777412918776506
cachua,28.3,61.05006142503052,18.218125,39.3009770423634,15.388125,33.19597089986034
cachua,45.254,75.13491521256945,16.7706,27.84411563759927,13.5762,22.540474563770836
cachua,16.4206,46.48239124270609,9.3198,26.3818977323467,8.2103,23.241195621353047
cachua,59.24265,82.45319594156129,24.173725,33.64469489569455,20.768975,28.90600547376574
cachua,21.3695,54.034484079613456,10.41425,26.33326122867238,9.738,24.623309200836513
cachua,51.972,74.92950831281358,22.73775,32.78165988685595,19.4895,28.098565617305095
cachua,34.8082,66.27600933037535,15.134,28.815656230597977,13.4044,25.522438375672493
cachua,62.628,82.00300979842142,32.0508,41.966246190956845,17.6832,23.153791001907226
cachua,35.7585,65.2985235495413,17.0718,31.1747789849423,14.7648,26.96197101400415
cachua,32.16825,62.3453762675108,13.24575,25.67162552191622,12.1945,23.634194924938736
cachua,51.3996,79.3826903036172,21.5642,33.30423213887388,17.724,27.37334148400593
cam,61.954875,96.09407936358188,47.860875,74.23381486380971,16.149375,25.048219739322295
cam,61.5595,96.23430760259045,47.6215,74.44540776804168,17.132125,26.78218937996621
cam,55.762025,93.03968961093635,43.3411,72.31520898669933,15.8565,26.45678377562171
cam,56.4715,93.71727528983116,43.6855,72.49826956383166,16.51525,27.4078823960827
cam,55.41195,93.44656840782062,42.6646,71.94947051118584,15.34885,25.884260732682705
cam,57.4679,94.23712256637508,44.4563,72.90041557021469,16.80665,27.559913203373842
cam,91.399725,100.08713701032903,68.20875,74.69189329129031,22.281525,24.399351808488174
cam,49.415275,87.11734282950998,38.948,68.66391553064827,18.743725,33.04450934912448
cam,42.23,83.16253423266994,33.21,65.39966284316763,13.94,27.451710329230856
cam,43.08705,84.03883312075138,33.7203,65.76952157276196,15.19495,29.636883177849526
cam,38.544625,79.61702555741061,30.00025,61.96793122202403,13.481125,27.84634884027662
cam,46.03585,85.8142506509117,35.756,66.65184516575667,15.1963,28.327034195446583
cam,42.419625,83.04576172123039,32.487225,63.60090044016181,13.036275,25.52138043140251
cam,46.2266,87.53936630133896,35.7602,67.71913242179052,14.17325,26.839900045221853
cam,42.15275,83.1060296695583,31.9215,62.93466324490821,12.072875,23.802212381087077
cam,46.518175,86.93881739286185,35.834575,66.97200765670217,14.022225,26.20643777870955
cam,49.686,88.69041325870569,37.74225,67.37060237920913,12.89925,23.025395749856283
cam,80.96115,92.21749340920896,58.32685,66.43625869265593,20.02265,22.80647686464308
cam,50.266,88.19217223767652,38.7416,67.9725034807458,14.2216,24.951931657488963
cam,46.890675,86.64660595224936,36.244,66.9732219920768,15.177175,28.04503670918216
cam,47.159775,86.82182356383316,36.224175,66.68922679540808,14.808625,27.262891457242297
cam,51.766625,91.92410408108078,40.209425,71.40151340251391,15.89115,28.21856218302945
cam,47.652,87.68440509007289,36.252,66.70727468574923,13.908,25.59209909327486
cam,49.214275,88.67772330875651,37.676,67.88725229378488,13.65755,24.609128956497017
cam,37.76815,78.99684357983868,29.95405,62.652669046078955,14.884,31.131761016685193
cam,36.1005,78.08557100866972,27.9999,60.5639306847731,11.9748,25.901555261412394
cam,36.365925,77.37616185812253,28.767075,61.20800863403722,13.38845,28.486746156721725
cam,38.325675,78.95950424612845,31.2707,64.42467013116948,14.87265,30.641001647751335
cam,75.774475,93.44064246073212,55.144775,68.00130524629196,16.265725,20.057938957539356
cam,40.5391,81.15428929631507,31.952,63.96397185916459,15.1772,30.382886633103183
cam,47.780375,86.67186763800223,37.75815,68.49191491393346,17.24755,31.286430269327624
cam,47.55825,87.07910545554256,37.2195,68.14886513912026,16.0825,29.447040492212455
cam,44.23335,84.59007535034769,33.92655,64.87976653084921,11.59515,22.174097421935805
cam,41.56375,82.41980002364419,32.0345,63.523553188955034,11.55675,22.916724884623022
cam,47.0148,85.63651663256744,36.8244,67.07490711614888,14.3592,26.154995227680693
cam,46.7226,85.17607556843646,36.3141,66.20120724873529,14.3406,26.143151907143864
cam,47.039025,85.10096446015976,36.5079,66.04850973027324,16.615775,30.060539684932056
cam,42.4666,81.53184215041384,33.2904,63.914408921932456,17.072,32.776619959965366
cam,39.1636,78.62214468608701,30.6152,61.460965896738074,15.904,31.927774491811984
cam,73.298775,95.22157454326921,54.695025,71.05366222264252,14.510925,18.850971610088827
cam,40.173125,79.878482100841,31.694375,63.019706984080585,13.929375,27.6965591203921
cam,43.07355,81.95307035369387,33.54975,63.83279349157061,14.93505,28.415888715602403
cam,48.41595,85.1014329232916,37.901375,66.61980860156666,19.07295,33.52480690917548
cam,51.2981,86.15644222221574,40.567375,68.1339211451196,20.152825,33.847173730156186
cam,45.6967,82.32236275223154,35.8036,64.49999555844947,15.5463,28.00657701880042
cam,46.65375,83.19199998159378,36.60525,65.27372306248127,16.02975,28.58391794239376
cam,42.59675,82.40182273128126,33.31825,64.45291084921999,16.44825,31.818525609108605
cam,41.4855,75.80463897249297,34.1103,62.32825871071644,18.668475,34.11208753762184
cam,35.049075,72.0107149432942,28.537225,58.63167500847452,13.598275,27.93858339329994
cam,35.964,73.21154761374738,28.9656,58.964976186207345,13.4136,27.305928569451726
cam,102.4758,94.16281970268308,80.7878,74.23418061216813,35.7852,32.88225449934965
cam,33.304,70.13463897390504,26.68,56.185208017769234,12.88,27.123893525819632
cam,36.731475,74.29390667695688,29.0709,58.79945555181612,12.374775,25.029497971381186
cam,33.2196,71.24116630039123,26.2542,56.303502398696295,10.716,22.98102138722298
cam,33.5486,71.98352754651582,26.58905,57.050774491653485,10.88545,23.356357342220555
cam,33.0132,70.36720987619164,26.5188,56.52448006448179,11.1848,23.840256897944705
cam,33.2506,68.16708442965711,26.908,55.16411456735257,12.493,25.611910334842264
cam,41.392,80.76948889277436,30.784,60.06977063382214,13.312,25.97611703084201
cam,42.8247,83.07998477316904,32.32845,62.717243407196236,13.4352,26.064308948445188
cam,39.9556,80.46478253646124,30.2634,60.9460976637553,12.4614,25.09545197919336
cam,37.3331,76.96445442144055,28.380775,58.508692391809404,11.80945,24.345898847598544
cam,72.24275,92.23398274192381,54.7524,69.90365007808964,20.151925,25.72842676485243
cam,54.2944,85.20249602353209,41.2984,64.8082815498143,10.9744,17.221781111139464
cam,36.177,73.62164539726072,28.397,57.78903348387132,12.6425,25.727994359257778
cam,36.095675,73.80374971025778,27.988625,57.22750645982555,11.96755,24.469692417304714
cam,36.1228,75.51798805688617,27.5576,57.61166099185128,10.9858,22.966810800805582
cam,34.792875,74.6596710027199,26.4069,56.66477594052587,10.883925,23.355076570081607
cam,33.9864,74.20417114313723,25.6632,56.03172106726689,10.404,22.715562594837927
cam,35.78505,75.95449326075119,27.42915,58.21892630646412,11.80725,25.06112721801436
cam,35.8343,75.99513170927463,27.4669,58.250075574114064,12.733,27.003346292635662
cam,36.1277,77.41178652317745,27.1852,58.250453225361255,11.8041,25.29295995311739
cam,33.858,74.54877487926947,25.821,56.852853569543896,10.773,23.720064734313016
cam,34.6368,73.82789232911908,27.2404,58.062561154671776,12.2672,26.147378533229674
cam,50.619,83.39117962350694,37.96425,62.543384717630225,9.693,15.968523757692822
cam,33.873525,72.48917525447764,26.346075,56.38046964237151,12.008075,25.697220857407427
cam,33.614,73.88127641019746,25.725,56.54179317106949,13.2055,29.024787161149007
cam,30.94245,71.89693935069491,23.44125,54.467378295980986,10.93925,25.418109871457794
cam,33.0015,73.34299556024422,25.424625,56.50404249794324,12.123,26.942324899681545
cam,32.6732,73.0507303300932,25.1717,56.27887897879629,12.6692,28.325793393301446
cam,27.737975,67.29456120593532,20.9124,50.7351665636371,9.58485,23.253618008333675
cam,31.118675,70.53577100481978,24.43875,55.394584558758986,12.545225,28.435886740162946
cam,28.855575,69.65561044466824,21.6783,52.33010327822791,9.3744,22.6292338500445
cam,29.091975,69.89117301633573,22.003575,52.86185167225392,10.189575,24.47964943211759
cam,33.48015,75.99993721035234,25.191375,57.18441877477969,10.07655,22.873767509911875
cam,76.7732,95.67352278326538,57.5799,71.75514208744903,16.0597,20.013338949560616
cam,31.325,72.68936906453378,23.807,55.243920489045685,10.33725,23.987491791296144
cam,32.6758,73.7209352515281,24.7942,55.93900112050625,10.8372,24.450159430155054
cam,31.4226,72.34842782839168,24.1224,55.54020722179563,10.9503,25.212330909894074
cam,31.209725,71.9323911073751,23.605325,54.40571713197406,10.1392,23.368898633868046
cam,31.36815,72.29753014852928,23.922175,55.13599521428243,10.7729,24.829454798484804
cam,34.735,75.7659539305089,26.3986,57.58212498718678,11.1152,24.245105257762855
cam,33.65,74.81762827034817,25.40575,56.48730934411286,10.4315,23.193464763807928
cam,37.22005,76.14550234910463,28.73465,58.78590595863518,14.2709,29.195684838516808
cam,35.412,75.17533010236801,27.24,57.82717700182155,11.9856,25.443957880801488
cam,32.92665,72.82585955399017,25.289025,55.933263265693476,11.371575,25.15119891813062
cam,87.06735,95.12696996108674,65.18655,71.2207157300283,19.1457,20.917972452176148
cam,35.24625,75.03812771476578,26.751,56.95201488095043,11.38725,24.24308741553971
cam,33.54915,72.67972333655034,25.46925,55.1757061979047,10.8903,23.592370926000633
cam,32.93795,72.15427845802007,24.8328,54.39903716206749,10.347,22.666265484194785
cam,30.897075,69.44871331741413,23.7924,53.47922308934564,11.730975,26.36822805099681
cam,36.97105,78.11077750155545,28.18585,59.54980066950266,13.1778,27.841465248079167
cam,33.87,75.01215301536145,25.91055,57.38429705675151,11.68515,25.8791927902997
cam,33.165125,75.05061531216367,25.15975,56.93494954715863,10.619375,24.030985198476046
cam,33.56735,75.19200565204721,25.2586,56.58012306490681,10.469025,23.4509720597969
cam,31.399875,71.67303171336046,23.670675,54.03043929161019,9.822525,22.4207945359743
cam,30.31875,71.30137374859967,22.815625,53.656084285562386,10.4125,24.487340479317062
cam,83.9232,95.23733985029192,63.3795,71.9240326994392,18.7953,21.329195903971627
cam,31.47665,73.26325002876612,23.841225,55.49147155644167,9.816975,22.849429464417156
cam,31.81,73.14454114969892,24.01655,55.2241285680227,10.4973,24.137698579400645
cam,30.8976,70.55265774044234,23.334125,53.28195506439656,9.97735,22.78262906201784
cam,29.16225,69.54280642120722,21.98385,52.42457714829467,9.72075,23.180935473735737
cam,30.195,71.18196383213939,22.875,53.92573017586317,10.37,24.44633101305797
cam,31.616125,72.74633678051683,24.307875,55.93060064029686,11.280125,25.954723172948214
cam,32.014125,73.11570744706212,24.613875,56.2145891427161,11.583,26.453924302454634
cam,31.66565,71.69674127934617,24.1573,54.69648303785172,11.0993,25.13081653090484
cam,30.27205,70.18624251801417,22.74325,52.730596710425154,9.56785,22.183216547144376
cam,30.72465,71.69014285365529,23.431425,54.672785711625984,10.24155,23.896714284551756
cam,95.41,99.89460395837204,71.5575,74.92095296877905,21.9443,22.975758910425572
cam,66.3826,88.36146681240642,49.0654,65.31064938308299,14.791775,19.68923988754708
cam,91.63455,98.2604477717128,67.9119,72.82246383081254,19.07115,20.450143952488453
cam,84.6903,97.52713563880567,63.1953,72.77405552743369,19.7754,22.77283370246224
cam,76.46995,94.8025160372735,56.367025,69.88020512025831,17.3437,21.501601575464093
cam,96.224,96.9968959503344,69.44,69.99775996415886,21.824,21.99929598873564
cam,68.03425,91.09252618594732,50.488575,67.60024311693986,14.681075,19.65680828223074
cam,75.9607,93.47976120802834,55.2803,68.02977386343424,19.4873,23.981718843944446
cam,88.116525,94.2841516211732,63.872825,68.34353847672342,20.5139,21.94974958376519
cam,83.0086,94.67953805358368,62.1478,70.88572744325899,20.4262,23.298106222609597
cam,71.8677,91.35732754798599,53.5185,68.03205242935127,18.731475,23.81121835027294
cam,73.460775,89.70416022347779,54.5938,66.66538683274852,18.46555,22.548586722841414
cam,75.440225,93.36945660626591,56.8764,70.39372644660887,19.74875,24.442266127294744
